#Tax ID	Gene ID	PubMed ID (PMID) list	last update timestamp	GeneRIF text
305	2827881	25714547	2016-01-02 11:09	finding demonstrates that the extension region in PrhG is responsible for the functional difference between HrpG and PrhG, which may block the binding of PrhG to target promoters and result in impaired activation of hrp expression by PrhG and reduced virulence of R. solanacearum [PrhG]
305	2827881	26276117	2016-07-30 11:20	Screening of the mutant collection revealed that Ralstonia pseudosolanacearum Ps29 mutants of RSp0507 and RSc0606 homologs were defective in chemotaxis to l-malate and amino acids, respectively.[RSp0507 and RSc0606 homologs]
305	2827881	26300048	2017-01-14 10:21	This work reveals the genetic and functional variation of the essential core type III effectors RipG7 from R. solanacearum.[RipG7]
305	2827881	26490537	2016-07-02 10:18	Ralstonia solanacearum encodes two 3-ketoacyl-ACP reductases that both FabG1 and FabG2 have functions in fatty acid synthesis.[FabG1 and FabG2]
305	2827881	26665598	2016-02-13 10:45	Rsc1285 to control the type III secretion system and pathogenicity. [Rsc1285]
305	2827881	26823466	2016-08-06 11:22	RipAY, a plant pathogen effector protein, exhibits robust gamma-glutamyl cyclotransferase activity when stimulated by the yeast TRX1 and TRX2 thioredoxins. [RipAY]
305	2827881	26845253	2016-07-30 10:11	Complete resonance assignments and backbone dynamics were determined for fucose-binding lectin in the sugar-free form and when bound to l-fucose or d-mannose. [fucose-binding lectin]
305	2827881	27053225	2017-03-11 11:39	[popW] - when transformed into tobacco primed antioxidant responses, increased tolerance to drought stress in tobacco plants
305	2827881	27073091	2016-12-24 10:34	RipAY is activated by host cytosolic thioredoxins and degrades glutathione specifically in plant cells to suppress plant immunity. [RipAY]
305	2827881	27768829	2018-07-28 11:52	RipAY activity may constitute a novel and powerful virulence strategy employed by R. solanacearum to suppress immune responses and potentially alter general redox signalling in host cells.[RipAY]
305	2827881	28083961	2017-04-01 12:27	We created an insertion mutation in comA gene homolog of R. solanacearum F1C1 strain.Our findings in this work indicate that an R. solanacearum strain inefficient in undergoing natural transformation can, however, be proficient in exhibiting twitching motility [comA].
305	2827881	28708051	2018-03-17 10:51	RipAW and RipAR localized to the cytoplasm of plant cells and significantly suppressed pattern-triggered immunity responses.[RipAW and RipAR]
316	5129997	26814183	2016-10-22 10:35	The results of the biochemical and biophysical characterization indicate that CcoM may be involved in Cytochrome c oxidases complex assembly or stabilization.[CcoM]
316	5129997	27235402	2017-05-13 18:41	Based on our homology model of NorM_PS, variants with mutations of amino acids that are potentially involved in substrate binding, were constructed. By carrying out the functional characterization of these variants, the critical amino acid residues (Glu-257 and Asp-373) for high-affinity DAPI binding were determined. Taken together, our results suggest a new substrate-binding site for MATE transporters.
317	2827883	25886911	2016-01-16 10:41	A hexR mutant of strain PG4180 was significantly growth-impaired when incubated with sucrose or glucose as sole carbon source, but exhibited wild type growth when arabinose was provided.[HexR]
317	2827883	26198069	2016-05-28 10:09	Pseudomonas syringae type III effector protein AvrB induces stomatal opening and enhances bacterial virulence in a manner dependent on RIN4, which promotes stomatal opening by positively regulating the Arabidopsis plasma membrane H(+)-ATPase.[AvrB]
317	2827883	26206852	2016-06-11 11:34	Mutational analysis shows that NHL13 is required for plant immunity.[AvrE]
317	2827883	26376742	2016-08-27 10:25	AefR binds to its own operator site as well as to the palindromic sequence between positions -28 and -2 corresponding to the transcription start site of aefR, as determined by dye primer sequencing. These results suggest that P. syringae AefR modulates quorum sensing and efflux as well as its own expression. [AefR]
317	2827883	26638129	2017-06-24 12:58	HrpF interacts directly with HrpG and HrpA in vitro and in vivo.[HrpA, HrpF, HrpG]
317	2827883	26795143	2016-12-17 11:37	type III effectors AvrRpm1 and AvrRpt2 promote bacterial virulence by targeting a COI1-dependent signaling pathway. [AvrRpm1 and AvrRpt2]
317	2827883	26954255	2016-08-06 11:12	This study shows that syrG and syrF encode important transcriptional regulators of syringomycin biosynthesis genes.
317	2827883	27208280	2018-03-10 11:51	AvrRpt2 virulence factor specifically blocks the flagellin-induced activation of the Arabidopsis MPK11 and MPK4.[AvrRpt2]
317	2827883	28132837	2017-09-16 11:18	TCP14 regulates the plant immune system by transcriptionally repressing a subset of the jasmonic acid (JA) hormone signaling outputs. The Pseudomonas syringae type III effector, HopBB1, interacts with TCP14 and targets it to the SCF(COI1) degradation complex by connecting it to the JA signaling repressor JAZ3. HopBB1 de-represses the TCP14-regulated subset of JA response genes and promotes pathogen virulence.
317	2827883	28384054	2018-06-02 11:11	Crc plays an important role in growth and survival during infection.[Crc]
317	2827883	28780854	2018-06-16 10:26	The ethylene-forming enzyme (EFE) converts 2-oxoglutarate (2OG) into ethylene plus three CO2 molecules while also catalyzing the C5 hydroxylation of l-arginine (l-Arg) driven by the oxidative decarboxylation of 2OG to form succinate and CO2. Here we report 11 X-ray crystal structures of EFE that provide insight into the mechanisms of these two reactions. [ethylene-forming enzyme]
317	2827883	28811287	2017-09-30 12:14	In an Arabidopsis quadruple mutant, in which four major sectors of the signaling network, jasmonate, ethylene, PAD4, and salicylate, are disabled, the hypersensitive response (HR) typical of effector-triggered immunity is abolished when the Pseudomonas syringae effector AvrRpt2 is bacterially delivered but is intact when AvrRpt2 is directly expressed in planta. [AvrRpt2]
321	2648439	15516596	2010-01-21 00:00	Ultraviolet rays exposure and MDR activity increased the occurrence of mutations in cells without a significant reduction in overall fitness.
321	2648440	15516596	2010-01-21 00:00	Ultraviolet rays exposure and MDR activity increased the occurrence of mutations in cells without a significant reduction in overall fitness.
321	2827885	27118426	2017-06-24 12:40	Oligogalacturonides are sensed through multiple and partially redundant perception/transduction complexes, some targeted by AvrPto, but not necessarily comprising BAK1 and BKK1.[AvrPto]
329	5955548	28159841	2017-06-24 10:31	This study reports transient kinetics and product analysis of the dechlorinating flavin-dependent monooxygenase, HadA, from the aerobic organism Ralstonia pickettii DTP0602, identifying several mechanistic properties that differ from other enzymes in the same class. [HadA]
337	6407397	24754446	2015-07-25 12:05	aroA and aroB are required for normal virulence in rice and onion, growth in M9 minimal medium and tolerance to UV light, but are dispensable for the production of the phytotoxin toxoflavin. [aroA, aroB]
337	6407397	27070241	2017-04-29 10:34	Crystal structures of ToxA-Y7F consistently show a closed active site, whereas structures of ToxA-Y7A consistently show an open active site, suggesting that the hydroxyl group of Tyr7 plays a role in opening and closing the active site during the multistep reaction.
339	2827887	15195946	2010-01-21 00:00	AvrXv4 functions like a SUMO protease during Xanthomonas-plant interactions (AvrXv4).
339	2827887	15491365	2010-01-21 00:00	Data suggest that HpaB promotes the secretion of a large set of effector proteins and prevents the delivery of non-effectors into the plant cell [HpaB]
339	2827887	15699208	2010-01-21 00:00	plays an important role in, but is not solely responsible for, both the adaptive and menadione-induced cross-protective responses to H2O2 killing in X. campestris. [katA]
339	2827887	15731101	2010-01-21 00:00	Crystal structure of N-acetylornithine transcarbamylase
339	2827887	15955530	2010-01-21 00:00	Transcription initiation site for virulence factor engA was determined.
339	2827887	15993009	2010-01-21 00:00	expression of both katA(catalase) and ahpC (alkyl hydroperoxide reductase) is controlled by the global peroxide sensor and transcriptional activator, OxyR [KatA, AphC, OxyR]
339	2827887	16511131	2010-01-21 00:00	X-ray analysis of XC229, a conserved hypothetical protein from Xanthomonas campestris
339	2827887	16511132	2010-01-21 00:00	X-ray analysis of XC5357 from Xanthomonas campestris
339	2827887	16511134	2010-01-21 00:00	X-ray characterization of a conserved hypothetical protein XC6422 from Xanthomonas campestris
339	2827887	16511191	2010-01-21 00:00	X-ray crystallographic analysis of XC847, a 3'-5' oligoribonuclease from Xanthomonas campestris [XC847]
339	2827887	16750290	2010-01-21 00:00	The structure of a novel acetylcitrulline deacetylase from Xanthomonas campestris has been solved by multiple-wavelength anomalous dispersion (MAD) using crystals grown from selenomethionine-substituted protein and refined at 1.75 A resolution. (argE)
339	2827887	16754966	2010-01-21 00:00	the determined structure of XC6422 shows that it belongs to the superfamily of serine alpha/beta-hydrolases, with an active site that is fully accessible to solvent owing to the absence of a lid domain [XC6422]
339	2827887	16940295	2010-01-21 00:00	RpfC modulates two different functions (virulence factor synthesis and DSF synthesis) by utilization of a conserved phosphorelay system and a novel domain-specific protein-protein interaction mechanism, respectively[RpfC]
339	2827887	17029242	2010-01-21 00:00	XC5357 ia a putative tetracenomycin polyketide synthesis protein adopting a cupin subfamily structure (XC5357)
339	2827887	17029243	2010-01-21 00:00	The crystal structure of XC847 from Xanthomonas campestris
339	2827887	17142901	2010-01-21 00:00	A novel N-acetylglutamate synthase/kinase bifunctional enzyme of arginine biosynthesis that was homologous to vertebrate N-acetylglutamate synthases was identified in Xanthomonas campestris.[N-acetylglutamate synthase/kinase]
339	2827887	17144652	2010-01-21 00:00	The functional promiscuity discovered for fuconate dehydratase highlights possible structural mechanisms for evolution of function in the enolase superfamily. [fuconate dehydratase]
339	2827887	17425781	2010-01-21 00:00	enzyme from X. campestris could become a good model for mammalian N-acetylglutamate synthase-kinase in structural, biochemical and biophysical studies[N-acetylglutamate synthase-kinase ]
339	2827887	17521358	2010-01-21 00:00	In the present study, the presence of poly ADP-ribose polymerase (PARP)-like activity associated with caspase-3-like protein of Xanthomonas campestris pv. glycines is reported.[caspase-3-like protein]
339	2827887	17600144	2010-01-21 00:00	A single amino acid substitution is sufficient to swap the substrate specificities of N-acetyl-L-ornithine transcarbamylase (N-acetyl-L-ornithine transcarbamylase).
339	2827887	17630971	2010-01-21 00:00	R286A mutation caused XpsE lose the ability to associate with the cytoplasmic membrane via XpsL(N); as a consequence, ATP hydrolysis by XpsE was uncoupled from protein secretion. (XpsE)
339	2827887	17957353	2010-01-21 00:00	The susceptibility of the mutant to unrelated chemicals indicated a general role for OmlA in maintaining membrane integrity.[OmlA in Xanthomonas campestris pv. phaseoli]
339	2827887	18042459	2010-01-21 00:00	The structures of reduced and organic hydroperoxides-oxidized OhrR, visualizing the structural mechanism of OHP induction.
339	2827887	18310017	2010-01-21 00:00	Our findings extend previous work on Clp and RpfF regulation to show that they both influence the expression of pehA in Xcc.[PehA, Clp and RpfF in strain Xc17]
339	2827887	18536723	2010-01-21 00:00	The structure of an intact OGT homolog and kinetic analysis of human OGT variants reveal a contiguous superhelical groove that directs substrates to the active site.[OGT]
339	2827887	18586823	2010-01-21 00:00	In addition to acting as a repressor of putative Zn(2+)-uptake systems, the Zur of the bacterial phytopathogen Xanthomonas campestris acts as an activator of a Zn(2+) efflux pump (Zur).
339	2827887	18599076	2010-01-21 00:00	FlgD comprises two individual domains, a flexible N-terminal domain that cannot be detected in the current study and a stable C-terminal domain that forms a stable dimer[flagellar hook-capping protein ]
339	2827887	19059268	2010-01-21 00:00	The tertiary structures of the apo- and GTP-bound forms of uridylate kinase (UMPK) from the gram-negative plant pathogen Xanthomonas campestris, were determined.[UMPK]
339	2827887	19114489	2010-01-21 00:00	HrcN from the plant pathogenic bacterium Xanthomonas campestris pathovar vesicatoria hydrolyzes ATP and is essential for T3S and bactieral pathogenicity. [HrcN]
339	2827887	19236567	2010-01-21 00:00	Virulence activities of the effector proteins AvrBs1, AvrBs3 and AvrBs4 were uncovered using Agrobacterium-mediated transient expression of the corresponding genes in Nicotiana benthamiana, followed by microscopic analyses.[AvrBs1, AvrBs3, AvrBs4]
339	2827887	19445590	2010-01-21 00:00	XopJ has a role in the inhibition of cell wall-based defense responses.
339	2827887	19475705	2010-01-21 00:00	The crystal structure of XcPqqD was found to adopt a dimer of novel saddle-like fold that revealed considerable differences to the structure predicted de novo and carried out in the absence of suitable template.[PqqD]
339	2827887	19477183	2010-01-21 00:00	XcBCP carries out its oxidoreduction activity through the alternate opening and closing of the substrate entry channel and the disulfide-bond pocket.[BCP]
339	2827887	19733575	2010-01-21 00:00	X-ray structures of Neisseria meningitidis and Xanthomonas campestris MsrB have been determined.[MsrB]
339	2827887	20004667	2010-03-15 11:36	Together, these findings indicate that Xanthomonas campestris CLP regulates bacterial virulence gene expression in a manner negatively controlled by the c-di-GMP concentrations.[CLP]
339	2827887	20215433	2010-08-02 11:26	Mutagenesis studies support that the proline-induced structural twist contributes directly to gyrase's (-) supercoiling activity (gyrase A subunit).
339	2827887	20361220	2010-11-27 10:38	subtle differences between the TDO and IDO reactions [TDO]
339	2827887	20558281	2010-11-27 10:24	results suggest that Clp upregulates the gum operon by binding to two non-consensus sites [Clp]
339	2827887	22120736	2012-04-07 11:28	structure of the complex revealed a GGDEF-domain of diguanylate cyclase dimer cross-linked by two molecules of c-di-GMP at the strongly conserved active sites[diguanylate cyclase ]
339	2827887	22504181	2012-06-23 10:45	Xanthomonas campestris pathovar campestris type III effector AvrAC enhances virulence and inhibits plant immunity by specifically targeting Arabidopsis BIK1 and RIPK, two receptor-like cytoplasmic kinases known to mediate immune signalling.[AvrAC]
339	2827887	23132937	2013-02-02 11:57	RNA-seq was used to identify a candidate for Bs4C, an R gene from pepper that mediates recognition of the Xanthomonas TALE protein AvrBs4.[AvrBs4]
339	2827887	23722852	2014-01-11 11:08	[Xyloglucanase] A new xyloglucanase is analyzed and crystallized from Xanthomonas campestris.
339	2827887	23999294	2014-03-15 12:44	(AvrBs3) The crystal structure of AvrBs3 is presented in complex with its target DNA sequence revealing a new mode of interaction with the initial thymine of the target sequence, analysis of binding specificity, and thermodynamic properties.
339	2827887	25033927	2014-11-08 13:04	results indicate involvement of galU in the virulence factor production and pathogenicity in X. campestris pv. campestris, and a role for galU in stress tolerance of this crucifer pathogen [GalU]
339	2827887	25159842	2015-02-28 13:08	wxcB is involved in virulence, motility, detergent tolerance, and biofilm formation in Xanthomonas campestris pv. vesicatoria strain 85-10. [wxcB]
339	2827887	25739698	2016-04-16 10:22	XopJ has protease activity to specifically degrade RPT6.[XopJ]
339	2827887	27099353	2017-04-15 12:10	This study explores the behavior of GumK toward its donor substrate uridine diphosphate - glucuronic acid. Turbidity measurements revealed that the interaction of GumK with uridine diphosphate - glucuronic acid produces aggregation of protein molecules under specific conditions. [GumK]
339	2827887	27902780	2017-05-20 13:59	we show that a novel transcriptional regulator XibR (named Xanthomonas iron binding regulator) of the NtrC family, is required for fine-tuning and co-coordinately regulating the expression of several iron regulated genes and virulence associated functions in phytopathogen Xanthomonas
339	2827887	28369120	2017-04-29 12:35	A full-length receptor histidine kinase, RpfC, directly binds to a fatty acid-based signal factor using a short sensor region. This binding event stimulates RpfC autokinase activity by triggering conformational change in its catalytic region, which is critical in regulating bacterial quorum sensing and virulence. [Strain Xcc 8004]
339	2827887	28771395	2018-06-16 10:55	the type III secretion chaperone HpaB not only acts as an escort protein but also controls the recognition of translocation signals.[HpaB]
339	2827887	28872321	2017-10-21 11:54	OleB from Bacterial Hydrocarbon Biosynthesis Is a beta-Lactone Decarboxylase [OleB]
339	2827887	29025976	2017-11-25 15:58	OleA Glu117 is key to condensation of two fatty-acyl coenzyme A substrates in long-chain olefin biosynthesis
339	2827887	29077520	2018-07-28 10:03	vgrR-vgrS is a core downstream component of HpaR regulation, as overexpression of vgrR restored the phenotypic deficiencies caused by a hpaR mutation.[HpaR]
340	6335485	19054112	2010-01-21 00:00	The protein encoded by rpoE gene acted as a sigma factor and was sufficient to direct core RNA polymerase to the rpoE promoter. [rpoE]
340	6335485	19136588	2010-01-21 00:00	Flagellar biogenesis requires RpoN2 and FliA and is temporally regulated by FlhA, FlhB, and FlgM.[RpoN2, FliA, FlhA, FlhB, FlgM]
340	6335485	19245326	2010-01-21 00:00	Here, we demonstrate that the X. campestris pv. campestris Zur is involved in hypersensitive response (HR) and positively regulates the transcription of hrpA to hrpF operons and hrpX but not hrpG. [Zur]
340	6335485	19966417	2010-01-21 13:07	present the catalytic properties and the structure of SH from X. campestris pv. campestris (SC) in the resting apo state with an empty active site (apo SC).[sucrose hydrolase]
340	6335485	20073482	2010-05-03 12:09	ManA transcription is positively regulated by Clp and RpfF and induced by locust bean gum. [ManA]
340	6335485	20237769	2010-06-28 11:07	One fur mutant was attenuated on a host plant, thus indicating that fur has important roles in the virulence of Xanthomonas campestris pv. campestris.[fur]
340	6335485	20522496	2011-01-01 10:42	MopB mutant showed reduced adhesion, motility and pathogenesis. [MopB]
340	6335485	20971899	2011-01-22 10:28	This study combined different approaches to investigate the role and mechanism of sigma(E)-dependent activation in X. campestris pv. campestris.
340	6335485	21178479	2011-04-09 11:05	The authors showed that that the physical interaction of RpfG with two proteins with a diguanylate cyclase (GGDEF) domain, acts to control a sub-set of RpfG-regulated virulence functions.[RpfG]
340	6335485	23113660	2013-07-06 10:43	findings show that XanB2 is a unique bifunctional chorismatase that hydrolyses chorismate, the end-product of the shikimate pathway, to produce 3-hydroxybenzoic acid (3-HBA) and 4-HBA[XanB2]
340	6335485	23278458	2013-08-03 10:35	AmpG is required for Bla expression. [AmpG, Bla]
340	6335485	23385754	2013-07-20 10:39	XccEG crystals diffracted to 2.7 A resolution.[XccEG]
340	6335485	24120348	2014-11-29 11:04	Sequence and mutational analysis demonstrated that galE encodes a UDP-galactose 4-epimerase (EC 5.1.3.2), which catalyzes the interconversion of UDP-galactose and UDP-glucose.[galE]
340	6335485	25681189	2015-12-19 10:46	This study showed that diffusible signal factor (DSF) is not the sole DSF family signal produced by X. campestris pv. campestris. It is shown here that strain Xc1 produces at least two other DSF family signals, BDSF and DSF-II.[DSF,BDSF,DSF-II]
340	6335485	28378142	2017-12-16 12:38	Icd2 gene encodes a functional IDH, and is involved in virulence as well as bacterial attachment. [Icd2]
340	6335485	28655353	2018-01-20 10:50	Results confirmed the function of gene XC_0531, which encodes a DsbD like protein, a protein correlated with c-type cytochrome biogenesis. This gene is related to the virulence to plants by affecting funtion of cytochromes c and probably disulfide bonds modification of proteins in type II secretion system (T2SS). [XC_0531]
346	2657448	27594685	2017-05-07 01:43	Results found that a tight interaction between VirB7 and VirB9 is essential for the in vivo assembly of the T4SS, while interactions between VirB7 subunits are not required for assembly, but are necessary for a functional T4SS.
346	2657452	27594685	2017-05-07 01:43	Results found that a tight interaction between VirB7 and VirB9 is essential for the in vivo assembly of the T4SS, while interactions between VirB7 subunits are not required for assembly, but are necessary for a functional T4SS.
346	2827889	20118360	2010-06-14 12:09	These data indicate that the galU gene contributes to Xanthomonas citri subsp. citri growth in intercellular spaces and is involved in extracellular polysaccharides and capsular polysaccharide synthesis and biofilm formation.
346	2827889	20134233	2010-05-03 11:07	Hpa is a novel harpin with two heptads for hypersensitive response. [Hpa]
346	2827889	20696004	2011-01-29 11:24	New interactions of PthAs with citrus proteins involved in protein folding and K63-linked ubiquitination, are described.[PthA]
346	2827889	20848643	2011-02-26 10:49	The structure of a peptide corresponding to 1.5 units of the PthA repeat domain was solved.[PthA]
346	2827889	21408079	2011-07-09 10:49	The interaction between HrpB2, a small protein secreted by the Xanthomonas citri subsp. citri type III secretion system, and the cytosolic domain of the inner membrane protein HrcU, is characterized.[HrpB2, HrcU]
346	2827889	22384209	2012-09-01 11:22	TAL effector PthA4 interacts with nuclear factors involved in RNA-dependent processes including a HMG protein that selectively binds poly(U) RNA [PthA4]
346	2827889	22675525	2012-10-13 10:14	A role for the Xac-LOV protein in the pathogenic process, is reported.[Xac-LOV]
346	2827889	22738424	2013-03-30 13:09	HrpM gene contributes to Xanthomonas citri ssp. citri growth and adaptation in its host plant.[HrpM]
346	2827889	22751670	2012-10-27 10:12	The crystal structure of a putative general stress protein(XacGSP)was determined to 2.5 A resolution. [general stress protein(XacGSP)]
346	2827889	23507310	2013-08-03 10:29	The structure points to a means by which c-di-GMP and PilZ binding could be coupled to FimX and PilB conformational states.[FimX]
346	2827889	24035743	2013-12-14 11:15	interdomain interaction preserves the structural and binding properties of the ModA protein [ModA]
346	2827889	24260514	2014-07-05 11:19	The LOV protein of Xanthomonas citri subsp. citri plays a significant role in the counteraction of plant immune responses during citrus canker. [Xcc-LOV]
346	2827889	24385299	2014-10-04 10:59	When the stored pathogen bacteria were cultured in liquid LB medium, they were able to regain activated, showing higher PthA expression level and enhanced pathogenicity, even though the activity was inferior
346	2827889	24676796	2015-05-16 12:24	Tfp is key factor in initial stages of Citrus sinensis infection by Xanthomonas citri subsp. citri.[Tfp]
346	2827889	24898632	2015-06-27 13:23	A xyloglucan-specific endo-1,4beta-glucanase (XcXGHA) from Xanthomonas citri pv. mangiferaeindicae has been cloned, expressed in Escherichia coli, purified and characterised.[XGHA]
346	2827889	25083909	2015-06-20 11:27	TAL20Xam668 specifically induces the sugar transporter MeSWEET10a to promote virulence. [TAL20Xam668]
346	2827889	25231217	2016-02-06 10:51	the defence responses of citrus canker-resistant and citrus canker-susceptible genotypes to the Xcc-derived PAMP flg22 (Xflg22) by analysing the expression of 20 citrus defence-associated genes, were compared.[flg22]
346	2827889	26494007	2016-07-02 11:23	Deletion mutagenesis of carB gene resulted in reduced abilities in swimming on soft solid media and in forming biofilm on polystyrene microtiter plates.[carB]
346	2827889	26724481	2017-06-24 12:27	XacFhaB shows features resembling pathogen-associated molecular patterns (PAMPs), which are recognized by plants.[XacFhaB]
346	2827889	26950296	2016-07-30 10:28	BglC3 is an extracellular endoglucanase required for the full virulence of X. citri subsp. citri [BglC3]
346	2827889	27005008	2016-12-17 10:53	Data show that hrpB is involved in adherence of Xanthomonas citri subsp. citri to different surfaces and is been implicated in the regulation of type IV pili in Xanthomonas. [hrpB]
346	2827889	27611974	2017-08-05 10:11	trehalase contributes to alleviate bacterial virulence and that inability for trehalose hydrolysis may promote higher Xanthomonas citri subsp. citri infectivity.[Trehalase]
346	2827889	27664015	2017-02-04 12:32	PilA is involved in host colonization and pathogenesis. [pilA]
346	2827889	28141855	2017-08-12 12:21	the N-terminal signal peptide-like segment (1-45 bp) in hpaXm sequence is not necessary for transgene expression, bioactivity of hpaXm and resistance to Tobacooc mosaic virus in transgenic tobacco, but is required for the protein to be translocated to the cell wall.[hpaXm]
347	3292996	25655560	2015-12-19 11:03	Molecular dynamics simulations were performed to explore the dynamic binding mechanism of xa5 and avrxa5.[avrxa5]
347	3292996	25688911	2015-12-05 11:26	AvrBs2 is an essential virulence factor that contributes to X. oryzae pv. oryzicola virulence through inhibiting defense responses and promoting bacterial multiplication in monocot rice. [AvrBs2]
347	3292996	25911481	2016-02-27 10:25	Gene deletion of PXO_00049 and PXO_02374 resulted in significant increases in virulence and hrp gene transcription, indicating their negative regulation of virulence via type III secretion system expression.[PXO_00049, PXO_02374]
347	3292996	25932456	2016-01-23 10:29	These studies add a new member of plant associated bacteria LuxR solos and also provide new insights into the role of the LuxR solo in the virulence of Xanthomonas species.[XocR]
347	3292996	26344722	2016-07-30 10:52	Crystal structure of Xanthomonas AvrRxo1-ORF1, a type III effector with a polynucleotide kinase domain, and its interactor AvrRxo1-ORF2 has been presented. [AvrRxo1]
347	3292996	26821568	2017-06-24 12:40	Tal2a as an hypersensitive reaction elicitor in rice.[Tal2a]
347	3292996	27001973	2017-11-04 10:36	results suggest that the xrvC gene is involved in bacterial growth, and it plays a vital role in virulence by positively regulating the expression of hrp genes and non-TAL effector genes in PXO99(A) and the susceptibility gene Os8N3 in rice [xrvC].
347	3292996	27020414	2017-11-04 11:16	The results suggest that proteolysis of HrpX is an important hrp regulatory mechanism and that xylose specifically suppresses this proteolysis, resulting in active hrp gene expression in X. oryzae pv. oryzae [HrpX].
347	3292996	27107122	2017-10-14 13:12	Here, the authors found that a LysR-type transcriptional regulator that we named GamR, encoded by XOO_2767 of Xanthomonas oryzae pv. oryzae strain MAFF311018, positively regulated the transcription of both hrpG and hrpX.[GamR, hrpG, hrpX]
347	3292996	27193392	2018-03-31 10:50	Results showed that dgcA negatively affected virulence, EPS production, bacterial autoaggregation and motility, but positively triggered biofilm formation via modulating the intracellular c-di-GMP levels. [dgcA]
347	3292996	27621317	2017-09-23 10:26	It showes that the bacterial type III effector AvrRxo1 of plant pathogens is an authentic phosphotransferase that produces two novel metabolites by phosphorylating nicotinamide/nicotinic acid adenine dinucleotide at the adenosine 3'-hydroxyl group. (AvrRxo1)
354	7779065	25664737	2015-12-19 11:58	The X-ray crystal structure of the nitrogenase MoFe protein from Clostridium pasteurianum is compared to the Azotobacter vinelandii MoFe protein crystal structure. [MoFe protein]
354	7779065	26163276	2015-12-26 11:14	The study characterizes the denaturant-dependent structure of apoflavodoxin's off-pathway Molten Globule. [flavodoxin]
354	7779065	26266490	2016-07-02 10:47	The study reports ATP-independent reduction of CO2 to hydrocarbons by a reaction system comprising Eu(II) DTPA and the vanadium nitrogenase. [vanadium nitrogenase]
354	7779065	26419970	2016-07-30 10:11	The study uses enhanced density functional modeling to characterize the proton translocation mechanisms to the active site of nitrogenase. [nitrogenase]
354	7779065	26844394	2017-05-27 10:10	Biosynthesis of the metalloclusters of nitrogenase, NifDK, has been described. [NifDK]
354	7779065	27253324	2017-07-15 11:28	he antibiofilm effect of both AlgL forms was identified in combination with piperacillin/tazobactam (PT) and the disruption effect was significantly higher in mutant AlgL combined with PT than wild-type AlgL. However, for both the wild-type and K194E/K245D/K319A mutant, the use of the AlgL enzyme alone did not show significant antibiofilm effect.
354	7779065	27500789	2018-02-03 11:57	Quantum mechanical calculations on the doubly reduced FeMo-cofactor with a Fe-bound hydride and S-bound proton (E2(2H) state) favor a direct reaction of CO2 with the hydride ("direct hydride transfer" reaction pathway), with facile hydride transfer to CO2 yielding formate. [FeMo-cofactor]
354	7779065	27784783	2017-05-27 10:52	The Ribosome Restrains Molten Globule Formation in Stalled Nascent Flavodoxin
354	7779065	27940465	2017-05-13 21:26	These data indicated that in addition to the GacA-RsmA system, GacA controls polymer synthesis and encystment by controlling the phosphorylation of the EIIA(Ntr), revealing a previously unrecognized link between GacA and PTS(Ntr).[GacA, EIIA(Ntr)]
354	7779065	28432097	2017-12-30 11:50	GlnE deletion mutant can grow diazotrophically at rates comparable to those of the wild type.
354	7779065	28699871	2018-03-17 11:16	CbrA/CbrB two-component system negatively affects alginate synthesis.[CbrA,CbrB ]
354	7779065	28826737	2017-09-23 12:30	Presented here are the results of O2-dependent 2-mercaptoaniline reaction using 3-mercaptopropionic acid dioxygenase isolated from Azotobacter vinelandii. Benzothiazoles are produced by the condensation of 2-mercaptoaniline with aldehydes formed by an off-pathway oxidation of primary alcohols added to aqueous reactions to solubilize the substrate. [3-mercaptopropionic acid dioxygenase]
354	7779065	29283553	2018-06-02 10:44	Both component proteins of the Fe-nitrogenase system, the electron-delivery Fe protein (AnfH) plus the catalytic FeFe protein (AnfDGK), were purified. Under turnover conditions, N2 reduction is inhibited by H2. HD is formed when presented with N2 and D2 due to accumulation of 4 reducing equivalents as 2 metal-bound hydrides and 2 protons at the FeFe-cofactor, with activation by reductive elimination of H2. AnfH. AnfDGK.
358	1224219	15387823	2010-01-21 00:00	Results suggest that dimers of TraM can multimerize TraR.
358	1224220	15387823	2010-01-21 00:00	Results suggest that dimers of TraM can multimerize TraR.
358	1224220	18007518	2010-01-21 00:00	Crystal structure of the AHL receptor protein TraR and its AHL signal N-(3- oxooctanoyl)-homoserine lactone.
358	1224220	19329639	2010-01-21 00:00	A mutation in one groEL gene slightly decreased the expression of a TraR-dependent promoter, strongly decreased the accumulation of TraR in Western immunoblot assays, and also strongly influenced the fate of pulse-labeled TraR.
358	1224234	21804007	2011-11-19 10:28	Twelve mutant proteins displayed a high-angle DNA bend in the presence or absence of octopine.
358	1224319	20656905	2010-10-23 10:13	The findings, coupled with evidence for VirB2-VirB4 complex formation by coimmunoprecipitation, support a model in which VirB4 functions as a dislocation motor to extract pilins from the IM during T4SS biogenesis.
358	1224320	20348257	2010-05-31 11:37	Agrobacterium tumefaciens type IV secretion protein VirB3 is an inner membrane protein and requires VirB4, VirB7, and VirB8 for stabilization.
358	1224321	15668378	2010-01-21 00:00	VirB4 acts as a docking site at the entrance of the type IV secretion system and transport substratses or proteins.
358	1224321	20348257	2010-05-31 11:37	Agrobacterium tumefaciens type IV secretion protein VirB3 is an inner membrane protein and requires VirB4, VirB7, and VirB8 for stabilization.
